x,y,color
1194,158,#7feb00
1199,159,#7feb00
1204,159,#7feb00
1208,159,#7feb00
1213,159,#7feb00
1218,159,#7feb00
1222,159,#7feb00
1227,159,#7feb00
1231,159,#7feb00
1236,159,#7feb00
1241,159,#7feb00
1245,159,#7feb00
1250,160,#7feb00
1255,160,#7feb00
1259,160,#7feb00
1264,160,#7feb00
1269,160,#7feb00
1273,160,#7feb00
1278,160,#7feb00
1282,160,#7feb00
1287,160,#7feb00
1292,160,#7feb00
1296,161,#7feb00
1301,161,#7feb00
1306,161,#7feb00
1310,161,#7feb00
1315,161,#7feb00
1320,161,#7feb00
1324,161,#7feb00
1329,161,#7feb00
1334,161,#7feb00
1338,161,#7feb00
1343,162,#7feb00
1348,162,#7feb00
1352,162,#7feb00
1357,162,#7feb00
1362,162,#7feb00
1367,162,#7feb00
1372,162,#7feb00
1377,162,#7feb00
1382,162,#7feb00
1387,162,#7feb00
1391,163,#7feb00
1396,163,#7feb00
1401,163,#7feb00
1406,163,#7feb00
1411,163,#7feb00
1416,163,#7feb00
1421,163,#7feb00
1425,163,#7feb00
1430,163,#7feb00
1435,163,#7feb00
1440,164,#7feb00
1445,164,#7feb00
1450,164,#7feb00
1455,164,#7feb00
1459,164,#7feb00
1464,164,#7feb00
1469,164,#7feb00
1474,164,#7feb00
1479,164,#7feb00
1484,165,#7feb00
1489,165,#7feb00
1494,165,#7feb00
1498,165,#7feb00
1503,165,#7feb00
1508,165,#7feb00
1513,165,#7feb00
1518,165,#7feb00
1523,165,#7feb00
1528,165,#7feb00
1533,166,#7feb00
1537,166,#7feb00
1542,166,#7feb00
1547,166,#7feb00
1552,166,#7feb00
1557,166,#7feb00
1562,166,#7feb00
1567,166,#7feb00
1572,166,#7feb00
1577,166,#7feb00
1582,167,#7feb00
1587,167,#7feb00
1592,167,#7feb00
1597,167,#7feb00
1602,167,#7feb00
1607,167,#7feb00
1612,167,#7feb00
1617,167,#7feb00
1621,167,#7feb00
1626,167,#7feb00
1630,168,#7feb00
1635,168,#7feb00
1639,168,#7feb00
1644,168,#7feb00
1649,168,#7feb00
1653,168,#7feb00
1657,168,#7feb00
1662,168,#7feb00
1666,168,#7feb00
1671,168,#7feb00
1675,168,#7feb00
1679,169,#7feb00
1683,169,#7feb00
1687,169,#7feb00
1691,169,#7feb00
1695,169,#7feb00
1700,169,#7feb00
1704,169,#7feb00
1708,169,#7feb00
1713,169,#7feb00
1717,169,#7feb00
1722,170,#7feb00
1727,170,#7feb00
1732,170,#7feb00
1737,170,#7feb00
1742,170,#7feb00
1746,170,#7feb00
1751,170,#7feb00
1756,170,#7feb00
1760,170,#7feb00
1764,170,#7feb00
1769,170,#7feb00
1773,171,#7feb00
1777,171,#7feb00
1781,171,#7feb00
1786,171,#7feb00
1790,171,#7feb00
1794,171,#7feb00
1798,171,#7feb00
1803,171,#7feb00
1807,171,#7feb00
1811,171,#7feb00
1815,171,#7feb00
1819,172,#7feb00
1823,172,#7feb00
1827,172,#7feb00
1831,172,#7feb00
1835,172,#7feb00
1839,172,#7feb00
1844,172,#7feb00
1848,172,#7feb00
1852,172,#7feb00
1856,172,#7feb00
1860,172,#7feb00
1864,172,#7feb00
1868,173,#7feb00
1872,173,#7feb00
1876,173,#7feb00
1880,173,#7feb00
1884,173,#006300
1888,173,#006300
1892,173,#006300
1897,173,#7feb00
1900,173,#7feb00
1905,173,#7feb00
1909,173,#7feb00
1913,173,#7feb00
1917,174,#7feb00
1921,174,#7feb00
1925,174,#7feb00
1929,174,#7feb00
1933,174,#7feb00
1937,174,#7feb00
1941,174,#7feb00
1945,174,#7feb00
1950,174,#7feb00
1954,174,#7feb00
1958,174,#7feb00
1962,175,#7feb00
1966,175,#7feb00
1970,175,#7feb00
1974,175,#7feb00
1978,175,#7feb00
1982,175,#7feb00
1986,175,#7feb00
1990,175,#7feb00
1995,175,#7feb00
2000,175,#7feb00
2004,175,#7feb00
2009,175,#7feb00
2014,176,#7feb00
2019,176,#7feb00
2024,176,#ff0000
2029,176,#7feb00
2034,176,#7feb00
2039,176,#7feb00
2044,176,#7feb00
2049,176,#006300
2054,176,#7feb00
2059,177,#006300
2064,177,#006300
2069,177,#7feb00
2074,177,#006300
2079,177,#006300
2084,177,#7feb00
2089,177,#7feb00
2094,177,#7feb00
2099,177,#7feb00
2105,177,#7feb00
2110,178,#7feb00
2115,178,#7feb00
2120,178,#7feb00
2125,178,#7feb00
2130,178,#7feb00
2135,178,#7feb00
2140,178,#7feb00
2145,178,#7feb00
2150,178,#ff0000
2155,178,#ff0000
2160,179,#ff0000
2149,206,#7feb00
2145,206,#7feb00
2141,206,#7feb00
2137,206,#7feb00
2133,206,#7feb00
2129,206,#7feb00
2125,206,#7feb00
2120,206,#7feb00
2116,206,#7feb00
2112,206,#7feb00
2108,206,#7feb00
2103,206,#7feb00
2099,206,#7feb00
2095,206,#7feb00
2090,205,#7feb00
2086,205,#7feb00
2081,205,#7feb00
2076,205,#7feb00
2072,205,#7feb00
2067,205,#7feb00
2062,205,#7feb00
2057,205,#7feb00
2053,205,#7feb00
2048,204,#006300
2043,204,#006300
2038,204,#7feb00
2033,204,#7feb00
2023,204,#7feb00
2018,204,#7feb00
2014,204,#7feb00
2009,204,#7feb00
2004,204,#006300
1999,203,#7feb00
1994,203,#7feb00
1989,203,#006300
1984,203,#7feb00
1979,203,#7feb00
1974,203,#7feb00
1969,203,#006300
1964,203,#7feb00
1959,203,#7feb00
1954,203,#006300
1949,202,#7feb00
1944,202,#006300
1939,202,#7feb00
1934,202,#006300
1930,202,#006300
1925,202,#006300
1921,202,#006300
1916,202,#006300
1912,202,#006300
1908,202,#7feb00
1903,201,#006300
1899,201,#006300
1894,201,#006300
1890,201,#7feb00
1885,201,#006300
1881,201,#006300
1876,201,#7feb00
1872,201,#006300
1868,201,#006300
1863,201,#006300
1859,201,#006300
1854,200,#006300
1850,200,#7feb00
1845,200,#006300
1841,200,#006300
1837,200,#006300
1832,200,#006300
1828,200,#006300
1823,200,#006300
1819,200,#006300
1815,200,#006300
1810,200,#006300
1806,199,#006300
1801,199,#006300
1797,199,#006300
1793,199,#006300
1788,199,#006300
1784,199,#006300
1779,199,#006300
1775,199,#006300
1771,199,#006300
1766,199,#006300
1762,198,#006300
1757,198,#006300
1753,198,#006300
1748,198,#006300
1744,198,#006300
1740,198,#006300
1731,198,#006300
1726,197,#006300
1722,196,#006300
1718,195,#7feb00
1714,193,#7feb00
1710,191,#7feb00
1707,188,#7feb00
1704,185,#7feb00
1700,182,#7feb00
1696,179,#7feb00
1692,177,#7feb00
1687,175,#7feb00
1683,173,#7feb00
1678,172,#006300
1673,171,#006300
1669,171,#006300
1648,190,#7feb00
1647,195,#7feb00
1647,199,#7feb00
1647,203,#7feb00
1647,208,#7feb00
1648,212,#7feb00
1648,217,#7feb00
1649,221,#7feb00
1650,226,#7feb00
1651,230,#7feb00
1653,234,#7feb00
1655,239,#7feb00
1658,242,#7feb00
1661,246,#7feb00
1664,248,#7feb00
1668,251,#7feb00
1672,253,#7feb00
1677,254,#7feb00
1681,255,#7feb00
1686,255,#7feb00
1690,255,#7feb00
1695,254,#7feb00
1699,253,#7feb00
1704,252,#7feb00
1708,251,#7feb00
1712,249,#7feb00
1715,246,#ff0000
1718,242,#7feb00
1720,238,#7feb00
1722,234,#ff0000
1723,230,#7feb00
1723,225,#7feb00
1722,221,#7feb00
1721,216,#7feb00
1719,212,#7feb00
1718,208,#ff0000
1716,203,#ff0000
1715,199,#ff0000
1713,195,#006300
1745,201,#ff0000
1747,205,#006300
1750,223,#7feb00
1749,227,#7feb00
1749,232,#7feb00
1748,236,#7feb00
1747,241,#7feb00
1745,245,#7feb00
1743,249,#7feb00
1741,253,#7feb00
1738,256,#7feb00
1734,259,#7feb00
1730,261,#7feb00
1726,263,#006300
1722,265,#7feb00
1717,266,#006300
1712,267,#006300
1708,267,#006300
1703,267,#006300
1698,267,#006300
1694,267,#006300
1689,266,#006300
1684,265,#006300
1679,264,#006300
1675,263,#006300
1670,261,#006300
1665,259,#006300
1661,258,#006300
1643,248,#006300
1639,245,#006300
1635,242,#006300
1632,238,#006300
1629,234,#006300
1627,230,#006300
1624,225,#7feb00
1623,221,#7feb00
1621,216,#7feb00
1620,211,#7feb00
1620,206,#006300
1620,202,#006300
1620,197,#006300
1620,192,#006300
1620,187,#7feb00
1621,183,#7feb00
1622,178,#7feb00
1624,175,#7feb00
1603,195,#7feb00
1599,195,#7feb00
1596,195,#7feb00
1592,195,#006300
1588,195,#7feb00
1584,195,#7feb00
1580,195,#7feb00
1576,195,#7feb00
1572,195,#7feb00
1568,195,#7feb00
1564,194,#006300
1559,194,#7feb00
1555,194,#7feb00
1551,194,#006300
1546,194,#7feb00
1542,194,#7feb00
1537,194,#006300
1533,194,#7feb00
1528,194,#7feb00
1524,194,#006300
1519,193,#006300
1514,193,#7feb00
1510,193,#006300
1505,193,#006300
1501,193,#006300
1496,193,#7feb00
1492,193,#006300
1482,193,#006300
1478,193,#006300
1473,192,#006300
1468,192,#006300
1464,192,#006300
1459,192,#7feb00
1455,192,#7feb00
1450,192,#006300
1445,192,#7feb00
1441,192,#006300
1436,192,#006300
1431,192,#7feb00
1427,191,#7feb00
1422,191,#7feb00
1418,191,#7feb00
1413,191,#7feb00
1409,191,#7feb00
1404,191,#7feb00
1399,191,#7feb00
1395,191,#7feb00
1390,191,#7feb00
1386,191,#7feb00
1381,191,#006300
1376,190,#006300
1372,190,#006300
1367,190,#006300
1363,190,#7feb00
1358,190,#7feb00
1353,190,#006300
1349,190,#7feb00
1344,190,#006300
1340,190,#006300
1335,190,#7feb00
1330,190,#7feb00
1326,189,#006300
1321,189,#006300
1316,189,#7feb00
1312,189,#7feb00
1307,189,#006300
1303,189,#7feb00
1298,189,#7feb00
1293,189,#006300
1289,189,#006300
1284,188,#006300
1280,188,#7feb00
1275,188,#006300
1270,188,#7feb00
1266,188,#006300
1261,188,#7feb00
1257,188,#7feb00
1252,188,#006300
1247,188,#006300
1243,188,#006300
1238,188,#006300
1234,188,#7feb00
1229,187,#006300
1224,187,#006300
1220,187,#7feb00
1215,187,#7feb00
1211,187,#7feb00
1206,187,#7feb00
1202,187,#7feb00
1197,187,#7feb00
1189,187,#7feb00
1184,186,#7feb00
1180,186,#7feb00
1175,186,#7feb00
1171,186,#7feb00
1166,186,#7feb00
1162,186,#7feb00
1158,186,#7feb00
1153,186,#7feb00
1149,186,#7feb00
1145,186,#7feb00
1140,186,#7feb00
1136,186,#7feb00
1132,185,#7feb00
1127,185,#7feb00
1123,185,#7feb00
1119,185,#7feb00
1114,185,#7feb00
1110,185,#7feb00
1105,185,#7feb00
1101,185,#7feb00
1096,185,#7feb00
1092,185,#7feb00
1087,184,#7feb00
1083,184,#7feb00
1078,184,#7feb00
1074,184,#7feb00
1069,184,#7feb00
1065,184,#7feb00
1060,184,#7feb00
1056,184,#7feb00
1051,184,#7feb00
1046,184,#7feb00
1042,183,#7feb00
1037,183,#7feb00
1033,183,#7feb00
1029,183,#7feb00
1025,183,#7feb00
1021,183,#7feb00
1017,183,#7feb00
1013,183,#7feb00
1009,183,#7feb00
1005,183,#7feb00
1001,183,#7feb00
996,183,#7feb00
992,182,#7feb00
988,182,#7feb00
984,182,#7feb00
980,182,#7feb00
975,182,#7feb00
971,182,#7feb00
967,182,#7feb00
963,182,#7feb00
958,182,#7feb00
954,182,#7feb00
949,182,#7feb00
945,181,#7feb00
941,181,#7feb00
937,181,#7feb00
933,181,#7feb00
929,181,#7feb00
925,181,#7feb00
920,181,#7feb00
916,181,#7feb00
912,181,#7feb00
908,181,#7feb00
904,181,#7feb00
899,181,#7feb00
895,180,#7feb00
891,180,#7feb00
887,180,#7feb00
883,180,#7feb00
879,180,#7feb00
875,180,#7feb00
871,180,#7feb00
867,180,#7feb00
863,180,#7feb00
859,180,#7feb00
855,180,#7feb00
852,179,#7feb00
848,179,#7feb00
845,179,#7feb00
841,179,#7feb00
837,179,#7feb00
833,179,#7feb00
830,179,#7feb00
826,179,#7feb00
822,179,#7feb00
818,179,#7feb00
814,179,#7feb00
810,179,#7feb00
806,178,#7feb00
801,178,#7feb00
797,178,#7feb00
789,178,#7feb00
785,178,#7feb00
781,178,#7feb00
777,178,#7feb00
773,178,#7feb00
769,178,#7feb00
765,178,#7feb00
761,178,#7feb00
757,177,#7feb00
752,177,#7feb00
748,177,#7feb00
744,177,#7feb00
740,177,#7feb00
736,177,#7feb00
731,177,#7feb00
727,177,#7feb00
723,177,#7feb00
719,177,#7feb00
715,177,#7feb00
711,177,#7feb00
706,176,#7feb00
702,176,#7feb00
698,176,#7feb00
694,176,#7feb00
690,176,#7feb00
686,176,#7feb00
682,176,#7feb00
678,176,#7feb00
673,176,#7feb00
669,176,#7feb00
665,176,#7feb00
661,175,#7feb00
653,175,#7feb00
649,175,#7feb00
645,175,#7feb00
641,175,#7feb00
637,175,#7feb00
633,175,#7feb00
628,175,#7feb00
624,175,#7feb00
620,175,#7feb00
616,175,#7feb00
612,174,#7feb00
608,174,#7feb00
604,174,#7feb00
600,174,#7feb00
596,174,#7feb00
592,174,#7feb00
588,174,#7feb00
583,174,#7feb00
579,174,#7feb00
575,174,#7feb00
571,174,#7feb00
567,174,#7feb00
563,173,#7feb00
559,173,#7feb00
555,173,#7feb00
550,173,#7feb00
546,173,#7feb00
542,173,#7feb00
538,173,#7feb00
534,173,#7feb00
530,173,#7feb00
525,173,#7feb00
521,173,#7feb00
517,172,#7feb00
513,172,#7feb00
509,172,#7feb00
505,172,#7feb00
500,172,#7feb00
496,172,#7feb00
492,172,#7feb00
488,172,#7feb00
484,172,#7feb00
480,172,#7feb00
475,172,#7feb00
471,171,#7feb00
467,171,#7feb00
463,171,#7feb00
459,171,#7feb00
455,171,#7feb00
450,171,#7feb00
446,171,#7feb00
442,171,#7feb00
438,171,#7feb00
434,171,#7feb00
429,171,#7feb00
425,171,#7feb00
421,170,#7feb00
417,170,#7feb00
413,170,#7feb00
409,170,#7feb00
404,170,#7feb00
400,170,#7feb00
396,170,#7feb00
392,170,#7feb00
388,170,#7feb00
384,170,#7feb00
379,170,#7feb00
375,169,#7feb00
371,169,#7feb00
367,169,#7feb00
363,169,#7feb00
359,169,#7feb00
354,169,#7feb00
350,169,#7feb00
346,169,#7feb00
342,169,#7feb00
338,169,#7feb00
333,169,#7feb00
329,169,#7feb00
325,168,#7feb00
321,168,#7feb00
317,168,#7feb00
313,168,#7feb00
309,168,#7feb00
304,168,#7feb00
300,168,#7feb00
297,168,#7feb00
293,168,#7feb00
289,168,#7feb00
285,168,#7feb00
280,168,#7feb00
276,167,#7feb00
272,167,#7feb00
268,167,#7feb00
260,167,#7feb00
255,167,#7feb00
251,167,#7feb00
247,167,#7feb00
243,167,#7feb00
239,167,#ff0000
234,166,#ff0000
230,166,#ff0000
232,194,#7feb00
235,194,#7feb00
238,194,#7feb00
242,194,#7feb00
246,195,#7feb00
249,195,#7feb00
253,195,#7feb00
257,195,#7feb00
261,195,#7feb00
265,195,#7feb00
269,195,#7feb00
272,195,#7feb00
276,195,#7feb00
280,195,#7feb00
284,196,#7feb00
288,196,#7feb00
292,196,#7feb00
295,196,#7feb00
299,196,#7feb00
303,196,#7feb00
307,196,#7feb00
311,196,#7feb00
315,196,#7feb00
319,196,#7feb00
322,196,#7feb00
326,196,#7feb00
330,196,#7feb00
334,197,#7feb00
338,197,#7feb00
342,197,#7feb00
345,197,#7feb00
349,197,#7feb00
353,197,#7feb00
357,197,#7feb00
361,197,#7feb00
365,197,#7feb00
368,197,#7feb00
372,197,#7feb00
376,198,#7feb00
380,198,#7feb00
384,198,#7feb00
388,198,#7feb00
392,198,#7feb00
396,198,#7feb00
400,198,#7feb00
404,198,#7feb00
408,198,#7feb00
412,198,#7feb00
416,198,#7feb00
420,198,#7feb00
425,198,#7feb00
429,199,#7feb00
433,199,#7feb00
437,199,#7feb00
441,199,#7feb00
446,199,#7feb00
450,199,#7feb00
454,199,#7feb00
458,199,#7feb00
463,199,#7feb00
467,199,#7feb00
471,199,#7feb00
475,200,#7feb00
479,200,#7feb00
484,200,#7feb00
488,200,#7feb00
492,200,#7feb00
496,200,#7feb00
500,200,#7feb00
505,200,#7feb00
509,200,#7feb00
513,200,#7feb00
517,200,#7feb00
522,201,#7feb00
526,201,#7feb00
530,201,#7feb00
534,201,#7feb00
538,201,#7feb00
543,201,#7feb00
547,201,#7feb00
551,201,#7feb00
555,201,#7feb00
559,201,#7feb00
564,201,#7feb00
568,201,#7feb00
572,202,#7feb00
576,202,#7feb00
580,202,#7feb00
585,202,#7feb00
589,202,#7feb00
593,202,#7feb00
597,202,#7feb00
602,202,#7feb00
606,202,#7feb00
610,202,#7feb00
614,203,#7feb00
618,203,#7feb00
623,203,#7feb00
627,203,#7feb00
631,203,#7feb00
635,203,#7feb00
640,203,#7feb00
644,203,#7feb00
648,203,#7feb00
652,203,#7feb00
656,203,#7feb00
661,203,#7feb00
665,204,#7feb00
669,204,#7feb00
673,204,#7feb00
678,204,#7feb00
682,204,#7feb00
686,204,#7feb00
690,204,#7feb00
695,204,#7feb00
699,204,#7feb00
703,204,#7feb00
707,204,#7feb00
711,205,#7feb00
715,205,#7feb00
720,205,#7feb00
724,205,#7feb00
728,205,#7feb00
732,205,#7feb00
737,205,#7feb00
741,205,#7feb00
745,205,#7feb00
749,205,#7feb00
754,205,#7feb00
758,205,#7feb00
762,206,#7feb00
766,206,#7feb00
770,206,#7feb00
775,206,#7feb00
779,206,#7feb00
783,206,#7feb00
787,206,#7feb00
791,206,#7feb00
796,206,#7feb00
800,206,#7feb00
804,206,#7feb00
808,207,#7feb00
812,207,#7feb00
816,207,#7feb00
820,207,#7feb00
824,207,#7feb00
828,207,#7feb00
833,207,#7feb00
837,207,#7feb00
841,207,#7feb00
845,207,#7feb00
849,207,#7feb00
853,208,#7feb00
857,208,#7feb00
861,208,#7feb00
865,208,#7feb00
869,208,#7feb00
874,208,#7feb00
878,208,#7feb00
882,208,#7feb00
886,208,#7feb00
890,208,#7feb00
894,208,#7feb00
899,208,#7feb00
903,209,#7feb00
907,209,#7feb00
911,209,#7feb00
915,209,#7feb00
920,209,#7feb00
924,209,#7feb00
928,209,#7feb00
932,209,#7feb00
936,209,#7feb00
940,209,#7feb00
944,209,#7feb00
948,209,#7feb00
952,210,#7feb00
956,210,#7feb00
961,210,#7feb00
965,210,#7feb00
969,210,#7feb00
973,210,#7feb00
977,210,#7feb00
981,210,#7feb00
985,210,#7feb00
989,210,#7feb00
993,210,#7feb00
996,211,#7feb00
999,211,#7feb00
1006,197,#ff0000
1010,197,#7feb00
1014,197,#7feb00
1018,197,#7feb00
1022,197,#7feb00
1025,198,#7feb00
1023,198,#7feb00
1028,199,#7feb00
1030,199,#7feb00
1033,200,#006300
1036,201,#006300
1039,202,#7feb00
1042,204,#006300
1045,205,#7feb00
1048,207,#7feb00
1051,208,#7feb00
1055,209,#7feb00
1059,210,#7feb00
1062,211,#7feb00
1066,211,#7feb00
1070,211,#7feb00
1074,212,#7feb00
1078,212,#7feb00
1082,212,#7feb00
1086,212,#7feb00
1090,212,#7feb00
1094,212,#7feb00
1098,212,#7feb00
1102,213,#7feb00
1106,213,#7feb00
1110,213,#7feb00
1114,213,#7feb00
1118,213,#7feb00
1122,213,#7feb00
1126,213,#7feb00
1130,213,#7feb00
1135,213,#7feb00
1139,213,#7feb00
1143,214,#7feb00
1147,214,#7feb00
1151,214,#7feb00
1156,214,#7feb00
1160,214,#7feb00
1164,214,#7feb00
1168,214,#7feb00
1172,214,#7feb00
1177,214,#7feb00
1181,214,#7feb00
1185,214,#7feb00
1189,214,#7feb00
1193,214,#7feb00
1197,215,#7feb00
1201,215,#7feb00
1206,215,#7feb00
1210,215,#7feb00
1214,215,#7feb00
1218,215,#7feb00
1222,215,#7feb00
1226,215,#7feb00
1230,215,#7feb00
1234,215,#7feb00
1239,216,#7feb00
1243,216,#7feb00
1247,216,#7feb00
1251,216,#7feb00
1255,216,#7feb00
1259,216,#7feb00
1263,216,#7feb00
1267,216,#7feb00
1272,216,#7feb00
1276,216,#7feb00
1280,216,#7feb00
1284,216,#7feb00
1288,217,#7feb00
1292,217,#7feb00
1296,217,#7feb00
1301,217,#7feb00
1305,217,#7feb00
1309,217,#7feb00
1313,217,#7feb00
1317,217,#7feb00
1321,217,#7feb00
1325,217,#7feb00
1330,217,#7feb00
1334,217,#7feb00
1338,218,#7feb00
1342,218,#7feb00
1346,218,#7feb00
1350,218,#7feb00
1354,218,#7feb00
1359,218,#7feb00
1363,218,#7feb00
1367,218,#7feb00
1371,218,#7feb00
1375,218,#7feb00
1379,218,#7feb00
1383,219,#7feb00
1387,219,#7feb00
1391,219,#7feb00
1396,219,#7feb00
1400,219,#7feb00
1404,219,#7feb00
1408,219,#7feb00
1412,219,#7feb00
1416,219,#7feb00
1420,219,#7feb00
1425,219,#7feb00
1429,219,#7feb00
1433,220,#7feb00
1437,220,#7feb00
1441,220,#7feb00
1445,220,#7feb00
1449,220,#7feb00
1453,220,#7feb00
1458,220,#7feb00
1462,220,#7feb00
1466,220,#7feb00
1470,220,#7feb00
1474,220,#7feb00
1478,221,#7feb00
1482,221,#7feb00
1487,221,#7feb00
1491,221,#7feb00
1495,221,#7feb00
1499,221,#7feb00
1503,221,#7feb00
1507,221,#7feb00
1511,221,#7feb00
1515,221,#7feb00
1520,221,#7feb00
1524,221,#7feb00
1528,222,#7feb00
1532,222,#7feb00
1536,222,#7feb00
1540,222,#7feb00
1544,222,#7feb00
1549,222,#7feb00
1553,222,#7feb00
1557,222,#7feb00
1561,222,#7feb00
1565,222,#7feb00
1569,222,#7feb00
1573,222,#7feb00
1578,223,#7feb00
1582,223,#7feb00
1586,223,#7feb00
1590,223,#7feb00
1595,223,#7feb00
1599,223,#7feb00
1604,223,#ff0000
1609,223,#ff0000
1613,223,#7feb00
1752,228,#ff0000
1756,227,#006300
1763,227,#006300
1766,227,#7feb00
1770,227,#7feb00
1773,227,#7feb00
1777,227,#7feb00
1781,227,#7feb00
1784,227,#7feb00
1788,227,#7feb00
1792,227,#7feb00
1795,227,#7feb00
1799,227,#7feb00
1803,227,#7feb00
1806,227,#7feb00
1810,228,#7feb00
1814,228,#7feb00
1817,228,#7feb00
1821,228,#7feb00
1825,228,#7feb00
1828,228,#7feb00
1832,228,#7feb00
1835,228,#7feb00
1839,228,#7feb00
1843,228,#7feb00
1846,228,#7feb00
1850,228,#7feb00
1854,228,#7feb00
1857,229,#7feb00
1861,229,#7feb00
1865,229,#7feb00
1868,229,#7feb00
1872,229,#7feb00
1876,229,#7feb00
1879,229,#7feb00
1883,229,#7feb00
1887,229,#7feb00
1890,229,#7feb00
1894,229,#7feb00
1898,229,#7feb00
1901,229,#7feb00
1905,230,#7feb00
1908,230,#7feb00
1912,230,#7feb00
1916,230,#7feb00
1919,230,#7feb00
1923,230,#7feb00
1927,230,#7feb00
1931,230,#7feb00
1934,230,#7feb00
1938,230,#7feb00
1942,230,#7feb00
1945,230,#7feb00
1949,230,#7feb00
1953,231,#7feb00
1956,231,#7feb00
1960,231,#7feb00
1963,231,#7feb00
1967,231,#7feb00
1971,231,#7feb00
1976,231,#7feb00
1980,231,#7feb00
1984,231,#7feb00
1989,231,#7feb00
1993,231,#7feb00
1997,231,#7feb00
2002,232,#7feb00
2007,232,#7feb00
2011,232,#7feb00
2015,232,#7feb00
2020,232,#7feb00
2025,232,#7feb00
2029,232,#7feb00
2034,232,#7feb00
2038,232,#7feb00
2043,232,#7feb00
2048,233,#7feb00
2052,233,#7feb00
2057,233,#7feb00
2061,233,#7feb00
2066,233,#7feb00
2071,233,#7feb00
2075,233,#7feb00
2080,233,#7feb00
2085,233,#7feb00
2089,233,#7feb00
2094,233,#7feb00
2098,234,#7feb00
2103,234,#7feb00
2107,234,#7feb00
2112,234,#7feb00
2116,234,#7feb00
2121,234,#7feb00
2125,234,#7feb00
2129,234,#7feb00
2133,234,#7feb00
2137,234,#7feb00
2140,234,#7feb00
2144,235,#7feb00
2146,235,#7feb00
2149,235,#7feb00
2151,235,#7feb00
2151,263,#006300
2148,263,#7feb00
2144,263,#7feb00
2141,263,#7feb00
2137,263,#7feb00
2134,263,#7feb00
2130,263,#7feb00
2127,263,#7feb00
2123,263,#7feb00
2120,262,#7feb00
2116,262,#7feb00
2112,262,#7feb00
2109,262,#7feb00
2105,262,#7feb00
2101,262,#7feb00
2097,262,#7feb00
2094,262,#7feb00
2090,262,#7feb00
2087,262,#7feb00
2083,261,#7feb00
2079,261,#7feb00
2075,261,#7feb00
2072,261,#7feb00
2068,261,#7feb00
2064,261,#7feb00
2060,261,#7feb00
2053,261,#7feb00
2049,261,#7feb00
2046,261,#7feb00
2042,261,#7feb00
2038,261,#7feb00
2035,260,#7feb00
2031,260,#7feb00
2027,260,#7feb00
2023,260,#7feb00
2020,260,#7feb00
2016,260,#7feb00
2013,260,#7feb00
2009,260,#7feb00
2006,260,#7feb00
2002,260,#7feb00
1999,260,#7feb00
1995,260,#7feb00
1991,260,#7feb00
1988,259,#7feb00
1984,259,#7feb00
1981,259,#7feb00
1977,259,#7feb00
1974,259,#7feb00
1970,259,#7feb00
1967,259,#7feb00
1963,259,#7feb00
1960,259,#7feb00
1956,259,#7feb00
1953,259,#7feb00
1949,259,#7feb00
1945,259,#7feb00
1942,259,#7feb00
1938,258,#7feb00
1935,258,#7feb00
1931,258,#7feb00
1927,258,#7feb00
1924,258,#7feb00
1920,258,#7feb00
1917,258,#7feb00
1913,258,#7feb00
1909,258,#7feb00
1906,258,#7feb00
1902,258,#7feb00
1898,258,#7feb00
1895,258,#7feb00
1891,257,#7feb00
1888,257,#7feb00
1884,257,#7feb00
1880,257,#7feb00
1877,257,#7feb00
1873,257,#7feb00
1870,257,#7feb00
1866,257,#7feb00
1863,257,#7feb00
1859,257,#7feb00
1855,257,#7feb00
1852,257,#7feb00
1848,257,#7feb00
1845,256,#7feb00
1841,256,#7feb00
1837,256,#7feb00
1834,256,#7feb00
1830,256,#7feb00
1823,256,#7feb00
1820,256,#7feb00
1816,256,#7feb00
1812,256,#7feb00
1809,256,#7feb00
1805,256,#7feb00
1802,256,#7feb00
1798,255,#7feb00
1794,255,#7feb00
1791,255,#7feb00
1787,255,#7feb00
1784,255,#7feb00
1780,255,#7feb00
1777,255,#7feb00
1773,255,#7feb00
1769,255,#7feb00
1766,255,#7feb00
1762,255,#7feb00
1758,255,#ff0000
1755,255,#ff0000
1751,255,#7feb00
1747,254,#7feb00
1743,254,#7feb00
1646,253,#ff0000
1641,252,#ff0000
1636,252,#ff0000
1632,252,#ff0000
1623,252,#006300
1618,252,#7feb00
1614,252,#7feb00
1610,252,#7feb00
1606,251,#7feb00
1602,251,#7feb00
1599,251,#7feb00
1591,251,#7feb00
1587,251,#7feb00
1583,251,#7feb00
1580,251,#7feb00
1576,251,#7feb00
1572,251,#7feb00
1568,251,#7feb00
1564,251,#7feb00
1561,251,#7feb00
1557,250,#7feb00
1553,250,#7feb00
1549,250,#7feb00
1545,250,#7feb00
1541,250,#7feb00
1538,250,#7feb00
1534,250,#7feb00
1530,250,#7feb00
1526,250,#7feb00
1522,250,#7feb00
1518,250,#7feb00
1514,249,#7feb00
1511,249,#7feb00
1507,249,#7feb00
1503,249,#7feb00
1499,249,#7feb00
1495,249,#7feb00
1491,249,#7feb00
1487,249,#7feb00
1484,249,#7feb00
1480,249,#006300
1476,249,#006300
1472,249,#006300
1464,248,#006300
1460,248,#006300
1456,248,#006300
1452,248,#006300
1448,248,#006300
1445,248,#006300
1441,248,#006300
1437,248,#006300
1433,248,#006300
1429,248,#006300
1425,248,#006300
1421,248,#006300
1418,248,#006300
1414,247,#006300
1410,247,#006300
